,tweet,attitude
1219,Received first dose of #Covishield just a quick question is it mandatory to get second dose from same place or can… https://t.co/WRVukMAlne,1
1220,@KidoForSure As of now it is advisable to #WearAMask 😁😁🤗🤗,1
1221,"The Acting Mayor, MMC @Loyiso_Masuku, Minister of Health @DrZweliMkhize, Premier of Gauteng, Mr @David_Makhura doin… https://t.co/vWjKkA9ElM",1
1222,Do you agree with @fordnation issuing #stayathome order ? #FordFailedThePeople #FordfailedOntario #COVID19Ontario #StayHome #WearAMask,1
1223,"Looks like covid is getting transmitted to people who wear mask, wash and sanitize hands and follow social distanci… https://t.co/0TDZG3q0pw",1
1224,Night Curfew starts from today 8/4/21 till 17/04/21  Timings will be -10 pm till 5 am  let’s #WearAMask  #StayHome… https://t.co/ziL9HBdyZv,1
1225,"Good morning, Bonjour, Guten morgen, Buona Diaz #COVID19 #FlattenTheCurve #SocialDistancing #WashYourHands… https://t.co/6WhXOCjHBW",1
1226,"Morning Rebels 🌄
#WearAMask",1
1227,"It's a #girl! #design #facemask on @3dRoseLLC and @amazon!
https://t.co/nVmXPNrQL0
Sold 3! Thank you for the… https://t.co/9qV80Riool",1
1228,"Thursday 
#WearAMask https://t.co/yKaZrHdgAt",1
1229,"@varindersingh24 Yes . To protect myself and my family from the rest of the country. 
You cannot trust anyone to be… https://t.co/fHkBRLnog4",1
1230,"50% People's Allowed 🙏

Hotel's, Coffee &amp; Tea shop, 
Shopping Centre, Super Market,
and than Kovil Function 🚫

"" St… https://t.co/ZLa22vw7Ad",1
1231,"Welcomed the Minister of Health @DrZweliMkhize  
as he's visiting @GautengProvince  vaccination sites to check the… https://t.co/lMs3xsbuEO",1
1232,"Acting Executive Mayor of @CityofJoburgZA @Loyiso_Masuku,  @GautengProvince Premier @David_Makhura, Health MEC… https://t.co/T3IRt3GwV6",1
1233,"Np ""Gbona'' the Music of @imanseofficial ft @falzthebahdguy 
on #BreakfastJam W/ @realfloodbaba and @auntsumbo
 
Br… https://t.co/QuzpwzEMsy",1
1234,Looks like the govt wants more people to gather in Kumbh. Plz #WearAMask and practice #SocialDistancing while going… https://t.co/hhsWmenZW4,1
1235,"Np ""Mama'' the Music of @iamkissdaniel 
on #BreakfastJam W/ @realfloodbaba and @auntsumbo
 
Breakfast never tasted… https://t.co/QCug8oof29",1
1236,"Another one on the cutting room floor. They later replaced me with Tom Hardy who also, due to the pandemic, wore a… https://t.co/dJsh0lWBEt",1
1237,"Together with Premier @David_Makhura, Health MEC @DrMokgethi and MMC @MMCEuniceMgcina, we welcomed  Minister of Hea… https://t.co/DMLZlbULcU",1
1238,"Np ""Bombo Tete'' the Music of @stormrexnwamma
on #BreakfastJam W/ @realfloodbaba and @auntsumbo
 
Breakfast never t… https://t.co/VhnlSppfqx",1
1239,"I don't think I will ever understand why people can't see the benefits of #CommunityOverSelf, especially during a c… https://t.co/13hssm8x6j",1
1240,"We're so close...but it's not over yet. #WearAMask!

Our complete series of Breathing In Art face masks is availabl… https://t.co/Mxo9SzGXgQ",1
1241,"Edhaina important work unna roje ee cold , fever anni okesari vachestay 🤦

#WearAMask https://t.co/EL1IN29i5i",1
1242,"@MetCC #NHS #Police #news 
We will probably be hit with a #wavw3 #german #newspapers are #reporting like #France wh… https://t.co/8EfJaqSxH1",1
1243,"Rs. 49,500/- fine collected from Mask defaulters throughout Kalahandi district yesterday. #WearAMask , Maintain… https://t.co/0LPPzzznOr",1
1244,"There is no pro-business, anti-mask movement. 

If you’re anti-mask, you’re pro-lockdown, because that’s all you’re… https://t.co/RA3xlGUTBJ",1
1245,"Please WEAR your MASK! Corona का....समाधान नहीं है @ShareSamadhan के पास !!
IEPF Claim, PF Recovery, Debt Recovery,… https://t.co/eqOj844OP0",1
1246,"Np ""Standing Ovation'' the Music of @TiwaSavage ft @Olamide 
on #BreakfastJam W/ @realfloodbaba and @auntsumbo
 
Br… https://t.co/x2e0wLbIDd",1
1247,"Sustainable peace is our reality 🌱
     @MarinSanna 🇫🇮
#Responsive #Finland 🌳 #GovernmentEfficiency 🌲
#SDG16 🌍🌏🌎… https://t.co/khGap6xe11",1
1248,#WearAMask Aaj tak reporter and bjp candidate in west Bengal both are not wearing mask and going on a bike rally… https://t.co/LAZ6GE3Gfx,1
1249,"Morning tweetpals, day 382 of my self isolation, looking a bit brighter with the sun out and blue skies. Today I'm… https://t.co/W9AietV8LJ",1
1250,"The COVID Negative community in Maharashtra will soon be declared
a Minority.#maharashtralockdown #WearAMask… https://t.co/k5AGcLgNaJ",1
1251,"Full list of new Covid19 restrictions imposed by Tamil Nadu government here 👇🏼 

#Covid19 #WearAMask  #TamilNadu… https://t.co/SwBQzIRweA",1
1252,"Np ""Madantin'' the Music of @JAYWONJUWONLO 
on #BreakfastJam W/ @realfloodbaba and @auntsumbo
 
Breakfast never tas… https://t.co/p1xJL7xXSU",1
1253,@sambitswaraj Corona after seeing this.. #WearAMask https://t.co/jtIezsz8Ib,1
1254,"UK #heatingoil prices nationally &amp; regionally rise!  Pay a visit to our sister blog site https://t.co/JjaTJl4Wbv

A… https://t.co/D2NfcKUg10",1
1255,"Full list of new Covid19 restrictions imposed by Tamil Nadu government here 👇🏼 

#Covid19 #WearAMask #TamilNadu https://t.co/rTkaXGxQ2H",1
1256,We stock everything form FFP2 respirators and surgical grade type IIR masks to help you to protect your staff. You… https://t.co/ZqpYtOmokk,1
1257,"Cold  the next 2 days. As a result #heatingoil prices start to rise

Today's average price is 39.96ppl 
Regularly c… https://t.co/OkpA2cTKkj",1
1258,"#heatingoil prices slightly up today. 

Overall UK #heatingoilprice trends are flattening

Average UK price today i… https://t.co/0SwzkPLFI1",1
1259,"Feeling like we are on the cusp of a scary new aspect of covid19.
#WearAMask

https://t.co/LjV4QNbZPQ",1
1260,The first lockdown was working then all these anti markers and anti vax sheep started ruining it for all the sane p… https://t.co/zr6Cegw59o,1
1261,@zelda229 @UniversalStar18 @DeniseDarrer @ivyjofreeman @erin_hartigan4 @KiKiPosting @rayofliteindark @BurrdDoh… https://t.co/kc5zjuY9ml,1
1262,"Now that the B1.1.7 variant is dominant in the US, those of us vaxxed need to stay masked and vigilant against comi… https://t.co/5JfLVtfaoq",1
1263,"Np ""Sandalili'' the Music of @iam_YQ ft @IamTerryg
on #BreakfastJam W/ @realfloodbaba and @auntsumbo
 
Breakfast ne… https://t.co/HnkvK0cAPT",1
1264,1 half - 1hr 17mins 2nd half - 1hr 19mins all screen content loaded we are ready 💪💪 #VakeelSaab #PrasadsMultiplex R… https://t.co/SE4MhLtTyl,1
1265,"This is not only happened in westbengal its also happen in tamilnadu and overall india.just be safe...
#COVID19… https://t.co/biFz7YbBxB",1
1266,"#Masks have 5 benefits:

1. If you're ugly, it can help cover your face
2. If you're beautiful/handsome, it protect… https://t.co/9wn6fcXim1",1
1267,"""Love or Corona is the same this,  until it happens to yourself it seems like a joke. ""
Corona isn't a game… https://t.co/cpddFPl6qF",1
1268,Awareness Campaigns and Enforcement Drives amongst Morning Walkers in the parks to contain the spread of #COVID19… https://t.co/IPOXsa1adU,1
1269,"Today's average UK #heatingoil price is down to 39.96ppl &amp; -0.23ppl or -0.57% down on the week. 
#heatingoilprices… https://t.co/xjKarFBRNk",1
1270,"#CoronaRestrictions in #TamilNadu from April 10th 😪

#CoronaVirus #WearAMask #SocialDistancing #WashYourHands https://t.co/QJnSb2y7c1",1
1271,"Np ""Suddenly'' the Music of @iamdbanj 
on #BreakfastJam W/ @realfloodbaba and @auntsumbo
 
Breakfast never tasted t… https://t.co/cttp30w25V",1
1272,"Avg #heatingoil distributor price today is 39.96ppl

Overall, UK #heatingoilprice is trending down as the   winter… https://t.co/kLo390UaGV",1
1273,50% Occupancy in TN Theatres from 10 April 2021.. #COVID19India #WearAMask https://t.co/Qnq7bT3I4P,1
1274,"Np ""So Ope'' the Music of @wandecoal 
on #BreakfastJam W/ @realfloodbaba and @auntsumbo
 
Breakfast never tasted th… https://t.co/FIo88YDiyM",1
1275,#WearAMask at least compliant thugs #belfastriots #NornIron @DUPleader @presseyephoto @NITouristBoard @PSNIBelfast… https://t.co/mzbavoMDsP,1
1276,"Chilly weather is with us despite Spring being here.

Watch out for cold snaps over the next couple of days… https://t.co/51ivJCH6v5",1
1277,"A home heated by #heatingoil is still the cheapest &amp; most efficient.  Check your #heatingoil tank regularly

Today'… https://t.co/sdR0elMoiV",1
1278,Thank you everyone who watches likes &amp; shares this show... I DO THIS FOR ALL YOU BEAUTIFULLY CRAZY BASTARDS!… https://t.co/d1zeew2y3d,1
1279,"Great #heatingoil prices in your area today

Please check your #heatingoiltank level. 

Average UK Price is 39.96pp… https://t.co/KFzPF6VNPv",1
1280,"Np 'Plantain Boy'' the Music of @timayatimaya 
on #BreakfastJam W/ @realfloodbaba and @auntsumbo
 
Breakfast never… https://t.co/tMVtWfHwaz",1
1281,"@LeaveEUOfficial Erm... have you seen the numbers over here? We saved ourselves, by doing what you pricks have been… https://t.co/1qOl7egKUo",1
1282,"Today's average UK #heatingoil price is down to 39.96ppl

Check your #heatingoil tank! If you have less than 25% of… https://t.co/8itYYMpMMJ",1
1283,"@MauiNOW Show your Aloha for these beautiful Hawaiian 🌺 Islands and it’s people, wear a mask and spread the Aloha n… https://t.co/rgtLju1K09",1
1284,Part of the legacy of trump &amp; the GOP's reign of terror. https://t.co/dXpQHe2OEe #covid19 #wearamask #getvaccinated,1
1285,"We witnessed the highest single day rise since June, the situation is worsening day by day. Please, #WearAMask.",1
1286,"It's #StudentThursday catch a movie today at only 12,000/-.

#RayaAndTheLastDragon 3D - 10.15am, 12.30pm, 2.45pm… https://t.co/gAeBbZe2yx",1
1287,"Np ""My Love'' the Music of @official2baba  ft @VVipGhana
on #BreakfastJam W/ @realfloodbaba and @auntsumbo
 
Breakf… https://t.co/BDND8FjlfA",1
1288,"Enjoy wearing your #Viroarmour #masks for long hours with utmost #comfort.

#mask #facemask #wearamask #breathable… https://t.co/KeNdF0F967",1
1289,"Dear Few Getthu ppl,

Mask is not for you alone, it's for ppl who are surrounded by you..
It's a practise, It matte… https://t.co/YseIQB880m",1
1290,"Np ""Elijah'' the Music of @sarkodie ft @iamobrafour
on #BreakfastJam W/ @realfloodbaba and @auntsumbo
 
Breakfast n… https://t.co/CysiRW8es1",1
1291,Friends. I  am tested #COVID positive today.  I am under able medical supervision at home and request all those who… https://t.co/m8ZX1iZhIv,1
1292,"Practise frequent hand - washing with soap and water .
#COVID19 #IndiaFightsCoronavirus #handwashing… https://t.co/FR5oJLi7hi",1
1293,"Meanwhile in Hyderabad  😂
#WearAMask
@Jurairtweets
@stoppression 
https://t.co/lX8i0D6R0T",1
1294,"Devastating #COVID19 3rd Wave. #WearAMask &amp; follow #SOPs😷
🌐2.9M&amp;🇵🇰15K+Deaths😢
133M+Effected🙁
75M+Recovered🙂
Vaccina… https://t.co/rH8v0Ny458",1
1295,@pixieskygoddess Fine by me. #WearAMask https://t.co/30NvhBWkpF,1
1296,"Np ""The Middle'' the Music of @MI_Abaga ft @Olamide 
on #BreakfastJam W/ @realfloodbaba and @auntsumbo
 
Breakfast… https://t.co/ej5EL2aUDm",1
1297,"Use your logbook to get a fast loan. Usiachwe nyuma!
Call us on 0732 168 000.
#WearAMask 
#LogbookLoans… https://t.co/K0tKGo96PE",1
1298,"#Gray torn #dieselpunk face #mask, #cotton #handmade face mask, #breathable, #reusable and washable cloth mask, nos… https://t.co/qeQpqNTMnA",1
1299,"Practise frequent hand - washing with soap and water .
#COVID19 #IndiaFightsCoronavirus #handwashing… https://t.co/YzJIqbNji2",1
1300,"#StayHomeStaySafe #StayHomeSaveLives days back again after a year 

#StayHome #SocialDistance #MaskUpIndia… https://t.co/rpGxABZIjN",1
1301,"It’s good that our vaccines seem to be effective against it, HOWEVER #WearAMask and please please please… https://t.co/jVszB9cmHE",1
1302,"Today's share, this is a little reminder that it really doesn't matter how slow we are, each step forward is a valu… https://t.co/dZSU7xcfma",1
1303,A nice message from our future superstars on the ocassion of World Health day. #WorldHealthDay2021 #healthday2021… https://t.co/9GsaAPjSdn,1
1304,@meleesolo Wearing a clear @vueshield by @joedoucet_ #fromthefuture #wearashield #wearamask😷 #protectyourself… https://t.co/Bi50FdwzhN,1
1305,"📌🤌
#WearAMask 
#wearafacemask
@KeremBursin thank you so much, you are the best person.💜
__________________
Make a f… https://t.co/QOWp8wupvx",1
1306,Reverse phase lockdown starts #MaskUp #WearAMask,1
1307,"Grateful for my 2nd dose @pfizer vaccine at the location: @YorkCollegeCUNY
Mild side effects: fever, chills, nausea… https://t.co/XU4kAzNlYJ",1
1308,"#COVID19 update in #Singapore 🇸🇬 on Apr. 8:

◾ Cases in the community: 0
◾ Cases residing in dormitories: 0
◾ Impor… https://t.co/t1awaxnQVq",1
1309,A part of me has been dying to change my profile pic😭😢😭 but I can't change it because it has a very important messa… https://t.co/9Pp3sy2wJb,1
1310,"Safety first
Follow @visartfox for amazing content.
#covid_19 #saftyfirst #wearamask #vaccation #agencylife… https://t.co/CATVsiZJ6U",1
1311,"@AmitShah Why face masks not important for election rallies? Delhi HC seeks reply from Centre, EC

#WearAMask… https://t.co/zFJJkpLo1d",1
1312,"#CoronaVirusUpdates 
#CoronavirusIndia 
#IndiaFightsCorona #india

It took just 25 days for 26k to 126k jump in dai… https://t.co/aubuqCPRkq",1
1313,How to #WearAMask ? Click and see the image #corona #coronavirus #CoronaVirusUpdates #lockdown2021 #tncoronaupdates… https://t.co/ooge13cjQG,1
1314,"Imagine. You're waiting in line and this guy shows up. He sees nothing wrong. Your day is ruined.
#wearamask https://t.co/zAVPSj9jrP",1
1315,"Why face masks not important for election rallies? Delhi HC seeks reply from Centre, EC

#WearAMask #AssemblyPolls
https://t.co/Vej5KBnGYk",1
1316,"This is such an interesting, well-written &amp; well-reasoned article! #Belogical #Bekind #COVID19 #vaccine… https://t.co/OgPEI0epWY",1
1317,"Day 2 of the April 2021 @NCKenya online👩🏾‍💻👨🏾‍💻 licensure exam. 

The center-based online #NCKExams are conducted u… https://t.co/RKOaCXBWL0",1
1318,"Letter From Former Senior National Security, Military, and Elected Officials Calling On Congress To Create A Bipart… https://t.co/J4LNtG3kFD",1
1319,"With non-essential retail shops and services set to reopen from next week, #staysafe with a #SilverGuard… https://t.co/Z1ABWbcE7m",1
1320,"A look at the #COVID19 in #Austria after a long time. Cases are still high, hospitalizations are on the rise. Activ… https://t.co/PWWWMJWF40",1
1321,"#CapeFlatsLineCT #LineUpdate
Outbound
T0607 departed Pinelands at 09h35
#WearAMask",1
1322,"Some people should even wear a condom.
#WearAMask",1
1323,Got this custom #facemask from @lids #heraldsquare loc made to commemorate my 2nd @moderna_tx dose. I feel so relie… https://t.co/6gr6DNWvPM,1
1324,1932A: There is no right or wrong about our war against this virus. Everyone has just a year's experience. At one e… https://t.co/bNzFspLwxJ,1
1325,"Late to the jump, but #Archives! Come say hi #Overwatch #WearAMask live at https://t.co/IQs3ykL3OR",1
1326,"WEAR IT ffs...! 😷😷😷 
#WearAMask  

I usually wear medical masks tho 🤟🏼 https://t.co/60EtXRPTWM",1
1327,Remember when we were scheduled to play @PUNKROCKHOLIDAY and the world went into standby mode?! We can't wait to fi… https://t.co/ooMIISyYMQ,1
1328,"Wear mask, save yourself from the #COVID 
#WearAMask #CoronavirusIndia #CoronaVirusUpdates https://t.co/amEBfzVmMM",1
1329,"Always assess the risks, Stop and think !!

All citizens should follow the key rules of: #dogazkidoori #WearAMask… https://t.co/tpaqMZBSdu",1
1330,Robbery Case solved within hours of commission with the recovery of mobile phone and cash by alert staff of Team So… https://t.co/yBAdqKzAcq,1
1331,Face coverings and social distancing are our friends in fighting Covid-19. Improperly wearing a face mask results i… https://t.co/vTT7msZviV,1
1332,What’s the point in wearing the mask if you’re gonna take it off while interacting with the vendors.… https://t.co/Qe6CA0NQRx,1
