,tweet,attitude
660,It’s a beautiful day to get #vaccinated https://t.co/mP5uRvDNSk,1
661,Leaked SPARS Virus Documents Show Entire Pandemic Was Planned Event! Read this 2017 Report it is a BluePrint for C1… https://t.co/npJTPR9vl8,1
662,"All ASTON Bogor Hotel &amp; Resort employees are now vaccinated! 

#Vaccinated #FightCovid-19 #SafeTravels #Archipelago… https://t.co/TUCCWLdG3G",1
663,CDC encourages #vaccinated individuals to continue taking public health precautions to prevent infection and transm… https://t.co/2eyf0dr1Fr,1
664,If Abe Lincoln's republican ass can wear a mask then so can you. #vaccinated https://t.co/po9ES76SUj,1
665,"CDC Updates #COVID-19 Guidelines for #Construction Industry, #Vaccinated Individuals

Read more:… https://t.co/V7KGlBWT7x",1
666,Neighbor got the #vaccine yesterday. Can’t wait to see him July 4th at the barbecue #vaccinated #barbecue,1
667,More U.S. colleges are requiring students to get #vaccinated before returning to campus ... https://t.co/jCJuLaBW1I,1
668,"When the hotspot is said to #Maharashtra which is constituting 50%+ cases.
Therefore it's now the responsibility of… https://t.co/6GvaluQOr7",1
669,#vaccinated so happy with it. Got my first dose today. Was waiting since december #fckcovid https://t.co/LcI6T7RPjP,1
670,Family goals. #wearehued #vaccinated https://t.co/bJ1oMsmtNf,1
671,#B117 is out in these streets - stay protected #COVID19 #COVID #coronavirus #vaccinated,1
672,"Patience Murray, a Registered Nurse in our OB/GYN office in Salisbury, shares why she chose to get vaccinated again… https://t.co/whgzGqsWTO",1
673,That Pfizer second dose hit me HARD overnight. What a long night. Lots of tossing and turning and an upset stomach.… https://t.co/ASBINNJfrz,1
674,"I got #2 Pfizer shot yesterday and my husband @CKimHyatt1  got #1 Pfizer. I have a sore arm, a tiny headache, and a… https://t.co/nBb0kkAocR",1
675,"No one admits they’re the one that goes out, hangs at malls &amp; gatherings &amp; essentially prolongs the impact #COVID19… https://t.co/0GvapCAJ05",1
676,Good morning Twitter fam. Rough night but I think I finally turned the corner on the side effects of vaccine #2. Th… https://t.co/CO96BUugTb,1
677,I joined the club #vaccinated https://t.co/HokWZ1SOnz,1
678,"Good for you! Second shot layed me out for three days, still glad I got it!!! #vaccinated #Pfizer #feelingsafer… https://t.co/IXZsXNbT3K",1
679,"My mom just got #vaccinated in Diredawa, in a third world, pretty much same time as the west. Thank you #COVAX",1
680,Holy sore arm Batman! Mild headache otherwise - gonna try to sleep it off a bit. #vaccinated (@ The Catz Den in Dee… https://t.co/IJ4vLwHAZJ,1
681,"As a #vaccinated  &amp; optimistic #ncpol hack, I fully support this message from @NC_Governor, @SenatorBerger,… https://t.co/TfKPZFUcvc",1
682,"We continue to observe the #COVID19 prevention guidelines:

✅Avoid touching your eyes, nose &amp; mouth
✅Observe physic… https://t.co/0Ea68k7SbA",1
683,Almost 3M have died of #CoVid SO FAR &amp; Millions more have life impairing #Long_CoVid ONLY 0.00004% of those… https://t.co/zx2wJSlmJ9,1
684,Dad and Mom are #vaccinated so hopefully we can make some vacation plans and hit the road soon… https://t.co/hK9n5fVcy1,1
685,@MeredithJuliet_ @WTHRcom @MeredithJuliet_  can you find out when @CarlosWTHR  will be at @GreenwoodPark1  so he ca… https://t.co/uVhgAVbav6,1
686,Officials say the state will need at least five million adults #vaccinated to move into #PhaseFive of the reopening… https://t.co/AKQRDLxkdi,1
687,id just buy at ASOS if theyre #vaccinated like me https://t.co/GghMQxVuyj😷😷😷😗,1
688,"You may think that getting a safe, effective vaccine is some sort of violation of your rights

But by not getting y… https://t.co/6ZjdLfsaB3",1
689,Celebrating jobs allocation with a vaccine 🎉💉 #vaccinated #babydoc https://t.co/2U8sZNGnEp,1
690,All elective surgeries at my hospital that require overnight hospital stays are cancelled bc we have no beds...Bc w… https://t.co/VikNLnqTMI,1
691,"I just love this; I had to share it!
#vaccinated #vaccine https://t.co/V2PbzT6kg1",1
692,"All done. Now to spend the next few days in bed😴
#vaccinated https://t.co/g4Wyi51mih",1
693,"@ImanYEreiqat @MOPHQatar @ADLSAQa @MofaQatar_AR Rep @IomQatar @ImanYEreiqat
From #vaccinated&amp; 🙏 #Qatar for… https://t.co/hDtArc1m03",1
694,"I have just got vaccinated 😊, so far so good #vaccinated",1
695,The only good thing about selecting the medicine field was being eligible to get the first dose of vaccine today… https://t.co/1AKTwT28iT,1
696,I got vaccinated!💉🩸 #BioNTech #COVID19 #vaccinated https://t.co/sy5zeIj4tj,1
697,#vaccinated DO NOT get your vaccine cards laminated. Another vaccine or booster may be required and will need to be recorded on the card.,1
698,"Congratulations to Bhutan, where health volunteers have played a critical role in vaccinating half a million people… https://t.co/xrA1B5YTd5",1
699,Holy moly my arm is sore this morning. Small price to pay though. #vaccinated,1
700,"""I got the vacine but still wear my mask cause it works but also it doesn't work.""
#COVID19 #VaccinePassport… https://t.co/T7nNdS5bbM",1
701,"Proud to be a Taguigeño. Very systematic, felt safe and with very friendly people #firstdose #vaccinated… https://t.co/003ZbkmIXx",1
702,"The risk of blood clots from:
The pill 💊 one in 1,000 (or 0.1%)
Flights ✈️ one in 1,000 (or 0.1%)
Covid vaccine 💉 o… https://t.co/JOt8W4vY3i",1
703,"First dose, done! #vaccinated #PfizerVaccine #atlanticare https://t.co/aZHxI9KkMv",1
704,"Mummy-papa got their first dose of vaccine today 😊😊😊 
#vaccinated",1
705,"Looking at the #2ndWaveofCOVID19India, its wise for the people to sit back and enjoy IPL in the evening rather than… https://t.co/xwGfE6SzgE",1
706,Aap kitney safe hain ?? #vaccine #VaccinateEveryIndian #VaccinationDrive #vaccinated #VaccinationForAll… https://t.co/RSFPRpvRo0,1
707,✨~ so true statement !! #vaccinated #vaccineforall #Israel #Jewish #JoeBiden #FCKNZS https://t.co/pFLPemsFwF,1
708,I don't know if I'm protected from Covid-19 after my jab yesterday but sometime during the night I wrote a half-mil… https://t.co/WLFMLZLkLm,1
709,"I’m taking a short wake after sleeping for six hours. This 56yo, 6'5"", 278lb. human/orc is feeling workout-like sor… https://t.co/X7GemiBc7M",1
710,"@pjmclachlan @strauss_matt OMG, I just followed you @strauss_matt. I'm Rose Webster @GetMyGist borrowing this acct… https://t.co/RanuPWLGsx",1
711,"@suzseddon From UK Gov's own data!:
Over 600 deaths and over 400,000 adverse reactions so far to this #vaccination… https://t.co/g5ajBfLglC",1
712,Get yourself vaccinated!!! Toxie @ChantalHandley kept me company the whole time! @lloydkaufman @Troma_Team… https://t.co/rZ2zpcJZeJ,1
713,"My parents got vaccinated one week ago and there is no side effect till now.

Ma thanked Hon PM @narendramodi for t… https://t.co/qMWPZFIfRi",1
714,I’m so proud of my #HTownSpeedCity teams.  They put the difficulty of the indoor season behind them and now both te… https://t.co/PT0l79eboy,1
715,"#MaharashtraNeedsVaccine
Gujarat with 6.50 Cr Population got 80 Lakh doses of vaccine

But Maharashtra which has al… https://t.co/AeT2NRnvwQ",1
716,"The UAE's pioneering experience in dealing with Covid19.
UAE administers over 85 Covid19 vaccinations
per 100 peopl… https://t.co/QdABVfmZR2",1
717,The representatives of private schools demanded from the #Sindh chief minister and provincial taskforce on… https://t.co/lV1wiUAcGu,1
718,"My parents got #vaccinated
#Covishield",1
719,"Up with chills, feeling feverish, aches, headaches, dry mouth, &amp; frequent urination. #longcovid #vaxxed #vaccinated",1
720,"Britain is so Great. Macron must be spitting nails. 🤭

#BrexitReality 
#boatrace2021 
#COVID19 
#FBPE
#vaccinated https://t.co/jtaDL5uZov",1
721,Today my Mother in law and Father in law have taken #COVID19Vaccination  and they feel perfectly fine #vaccineforall #vaccinated,1
722,"Time for a #coffee  shot , the best #vaccin to start the day @lopcute 

#coffeetime 
#coffeelover 

Get #vaccinated https://t.co/6fjHpEM07n",1
723,One of precious moment!! #vaccinated https://t.co/ZsBGf3qvzw,1
724,"Got my second dose of vaccine
#vaccinated #CovidVaccine",1
725,Fully vaccinated! #thankyounhs #COVID19 #vaccinated https://t.co/uWEPluIpD8,1
726,@BitmojiMaddow I got #vaccinated today/yesterday!!! #LongCovid 💪,1
727,#Covid19 is a real threat &amp; cases are on d rise again! Our personal appeal 2 all - Please follow d health guideline… https://t.co/HYZg8AT5st,1
728,"Parents got vaccinated! 

#vaccinated",1
729,"@MauiNOW Show your Aloha for these beautiful Hawaiian 🌺 Islands and it’s people, wear a mask and spread the Aloha n… https://t.co/rgtLju1K09",1
730,"""Vaccination saved lives for centuries and we all are the living proof. We are @Calema and we can't wait to get vac… https://t.co/vdyxEbUvGF",1
731,"Despite already contracting and recovering from #covid, I will be getting the one shot #vax today.  

I encourage m… https://t.co/cJoxHggiEA",1
732,"@SuzeQKnits @Astartiel You got excellent point there👍🏽👌🏽. It involves science and statics, you know. ✌🏽
'I am… https://t.co/UJP5NCks7V",1
733,"Is the news concerning shortage of #COVID19 #Vaccination in #Maharashtra real?
Please respond to millions of concer… https://t.co/oGUlOh60zu",1
734,"@CBSThisMorning @DavidBegnaud We should all be willing to be #vaccinated
To me it’s literally a patriotic duty for our nation’s future!",1
735,Already got #vaccinated  !!  I told them  take my masks and wipe !! https://t.co/2iQ2XMQ2zh,1
736,"Put on the pill at 15 to combat a problem I now know was misdiagnosed, stayed on it for 16 years despite significan… https://t.co/jQTGd1tKsN",1
737,"#India—“If a larger number of our
young &amp; working population is
#vaccinated intensity of cases
would be much lower”… https://t.co/qxKZlqfHjq",1
738,"Tickets to TouristAttractions, shopping coupons, and report cards naming and shaming stores where staff haven't bee… https://t.co/dhWZxid1U0",1
739,"I'm safe now 💪 #vaccinated @ Shanghai, China https://t.co/6BxqW3tvri",1
740,Jab 1 complete. #vaccinated #AstraZeneca https://t.co/owNYvAcM02,1
741,"~💉🦠 Y’Allah, let this pandemic be over soon!
#firstshot #vaccinated https://t.co/Y5W1iovTyr",1
742,New data shows antibody persistence through 6 months following the second dose of Moderna COVID-19 vaccine… https://t.co/nIt8G3qSiB,1
743,6.9 per cent of #Greece has now been fully #vaccinated and 12.5 per cent has had one dose.,1
744,"Is how to treat Senior Citizens @mybmc?

Citizens going all the way to get #Vaccinated after Appointment &amp; then bei… https://t.co/nfehbDwNtT",1
745,"What's the big deal? Why can't you open up the Vaccination drive...make it mandatory, accessible and available to a… https://t.co/fjsCbEfW0L",1
746,"Players, pick your side. I know I've picked the statistic I like better #vaccinated https://t.co/11MYNMl3hy",1
747,"@Strandjunker What matters #vaccinated ppl get #infected by #uncertified #vaccines, none are… https://t.co/FUPLzV2qqo",1
748,Prime Minister #NarendraModi received the second dose of the #Covid19 vaccine at #NewDelhi's AIIMS today- 37 days a… https://t.co/P16qvtGgVa,1
749,"Have you been #vaccinated? Me and Parul Gaur, MScR have not been vaccinated. Are Indian corporates forgetting their… https://t.co/UI621ZJyGR",1
750,be grateful you have access to the latest human upgrade and please get #vaccinated https://t.co/13tjU6peDB,1
751,"I want my vaccine shot too!!! 💉

https://t.co/kbYfXw4QTM

#vaccinated
#COVID19Vaccination https://t.co/gZWDS0ZFt5",1
752,"#vaccinated
#DAY1 after my 💉 
I'm listening to my body &amp; so far I have NO side effects only a little uncomfortable… https://t.co/8KH5lRX5mc",1
753,2nd dose done! 💉💉#vaccinated https://t.co/H6j5ZBgubF,1
754,"Feels like some a*hole named #Pfizer punched me in the arm. 

#PfizerVaccine #PfizerBiontech #CovidVaccine… https://t.co/VM8VigF7G7",1
755,"Got my parents vaccinated. It was COVISHIELD.
Till now, no side effects. Both of them are feeling completely fine.… https://t.co/QpT6QyBiP6",1
756,"Next shutdown incoming!

Isn't it a coincidence that ""they"" rollout the #COVID19 vaccines with the promise of socie… https://t.co/uW89rzMfp5",1
757,"#Jaipur | Corona vaccination started for Tourism Dept officials.

Vaccination camps held in Rajasthan Tourism Depar… https://t.co/9CPbMHK5KF",1
758,Team bakuna! Stay safe and protected! #vaccinated https://t.co/sxXFC4ZMnL,1
759,Dumb people LOVE free shit!” Will be the title of my submission for how to get everyone vaccinated.  #Moderna… https://t.co/CkmPgLkT2T,1
760,Hello @drharshvardhan ji. I am from #sasaram bihar pin- 821115. My parents were to get #vaccinated for the #2nd dos… https://t.co/GTRSxnERtT,1
761,"Britain will pass threshold for herd immunity on MONDAY
#COVID19 #vaccinated #vaccine 
@AnikaFrancina @SueKeen1… https://t.co/gnUiC6NcXP",1
762,Assam CM Sarbananda Sonowal took his first shot of the #COVID19 vaccine at Gauhati Medical College and Hospital tod… https://t.co/yYFe3Ovr6A,1
763,#Appa My Hero😎 Got  first dose of vaccination today. If you are 45 years &amp; above ensure you get vaccinated.… https://t.co/GAySmCWoFW,1
764,All those who got #vaccinated can please #share their #experience &amp; vaccine related #avderse effect like in post CO… https://t.co/Uj0jN4PuDQ,1
765,"#ThrowbackThursday ..Exactly one year ago, #Zimbabwe had 11 confirmed cases,including three (3) deaths.. #Africa ha… https://t.co/crRtVZ7RpQ",1
766,"SBS, Ahmedabad in News.

Date: 07/04/2021
Newspaper: https://t.co/U2PQhFnuvr (Webpage)
Subject: Vaccination Drive a… https://t.co/n2benxBOxj",1
767,Had my second round today! #vaccinated https://t.co/G9necndz0Y,1
768,This directive is applicable on those #employees – either working remotely or onsite – who are eligible yet choose… https://t.co/1KhsTzDrQU,1
769,The 3rd phase of India's vaccination drive has begun but many people are still not turning up to get a jab. Let us… https://t.co/hT2nfO19HG,1
770,I feel 100% better! Yay! #vaccinated,1
771,"New #IMF reserves could fund #vaccinations for low-, middle-income nations
💉
The Rockefeller report said rich count… https://t.co/553h88kEEh",1
772,"If you're #vaccinated, thank the Buddhist nun from 1022 A.D. who blew smallpox scabs into people's noses ❤️… https://t.co/CmNlgRrpaG",1
773,"Please get vaccinated!!!
#vaccinated https://t.co/rbGfoIaTRo",1
774,@DrSaadJaber @mohgovjo thank you for the COVID-19 vaccine...#Jordan #vaccinated,1
775,"Safe🌙

#vaccinated",1
776,Supporters of SAFEBAND have shown their gratitude by donating one SAFEBAND with each order to critical key workers.… https://t.co/LiiKk9zzBt,1
777,"SBS, Ahmedabad in News.

Page No.: 01
Date: 07/04/2021
Newspaper: Sandesh (City Drive)
Subject: Vaccination Drive a… https://t.co/wYuIhIZgYF",1
778,"When I put a spike into my vein
And I'll tell ya, things aren't quite the same
When I'm rushing on my run
And I fee… https://t.co/K1YevWl5r5",1
779,"“Mater Hospital’s board offered Covid vaccines delivered for frontline staff”

Seems the only priority is the “who… https://t.co/xFaHnl5zaQ",1
780,"@the_hindu #PM has by no plan how at least 50 million get #vaccinated, at 2 million per day minimum six months 
Las… https://t.co/qmYNLgocXL",1
781,"48hrs Post #JohnsonandJohnson vaccine:  arm still a little red, tiredness almost gone and ENTERING ITCHY STAGE WHER… https://t.co/CciUOqj85U",1
